system_name,school_name,asian,black_or_african_american,american_indian_alaska_native,native_hawaiian_pacific_islander,white,two_or_more_races,hispanic_latino,year,total_enrollment_2022,econ_disadv,foster,gen_ed,homeless,migrant,military,swd,el,econ_disadv_pct_2022,foster_pct_2022,gen_ed_pct_2022,homeless_pct_2022,migrant_pct_2022,military_pct_2022,swd_pct_2022,el_pct_2022,asian_pct_2022,black_or_african_american_pct_2022,american_indian_alaska_native_pct_2022,native_hawaiian_pacific_islander_pct_2022,white_pct_2022,two_or_more_races_pct_2022,hispanic_latino_pct_2022,sum_pct_2022
Tuscaloosa County,Northport Elementary School,*,67,*,*,479,*,50,2022,610.0,149.0,,490.0,,,,120.0,38.0,0.2442622950819672,,0.8032786885245902,,,,0.19672131147540983,0.06229508196721312,,0.10983606557377049,,,0.7852459016393443,,0.08196721311475409,
Pelham City,Pelham Oaks,29,113,*,*,362,53,207,2022,765.0,190.0,,626.0,,,,139.0,142.0,0.24836601307189543,,0.8183006535947712,,,,0.18169934640522875,0.18562091503267975,0.03790849673202614,0.1477124183006536,,,0.47320261437908495,0.06928104575163399,0.27058823529411763,
Mobile County,Calloway Smith Middle School,*,402,*,*,*,*,*,2022,416.0,330.0,,315.0,21.0,,,101.0,,0.7932692307692307,,0.7572115384615384,0.05048076923076923,,,0.24278846153846154,,,0.9663461538461539,,,,,,
Tuscaloosa City,Tuscaloosa Magnet School - Elementary,18,108,*,*,135,*,*,2022,268.0,35.0,,244.0,,,,24.0,,0.13059701492537312,,0.9104477611940298,,,,0.08955223880597014,,0.06716417910447761,0.40298507462686567,,,0.503731343283582,,,
Tuscaloosa County,Northport Intermediate School,*,81,*,*,342,*,74,2022,507.0,164.0,,409.0,,,,98.0,53.0,0.3234714003944773,,0.8067061143984221,,,,0.1932938856015779,0.10453648915187377,,0.15976331360946747,,,0.6745562130177515,,0.14595660749506903,
Tuscaloosa City,Tuscaloosa Magnet School - Middle,13,81,*,*,64,*,*,2022,160.0,21.0,,146.0,,,,14.0,,0.13125,,0.9125,,,,0.0875,,0.08125,0.50625,,,0.4,,,
Jefferson County,Center Point Elementary School,*,559,*,*,*,12,42,2022,618.0,514.0,,549.0,,,,69.0,29.0,0.8317152103559871,,0.8883495145631068,,,,0.11165048543689321,0.04692556634304207,,0.9045307443365695,,,,0.019417475728155338,0.06796116504854369,
Tuscaloosa City,Central High School,*,670,*,*,39,*,37,2022,756.0,449.0,,592.0,22.0,,,164.0,26.0,0.593915343915344,,0.783068783068783,0.0291005291005291,,,0.21693121693121692,0.03439153439153439,,0.8862433862433863,,,0.051587301587301584,,0.04894179894179894,
Huntsville City,Huntsville High School,22,358,*,*,1093,90,133,2022,1714.0,268.0,,1496.0,,,90.0,218.0,26.0,0.15635939323220538,,0.8728121353558926,,,0.052508751458576426,0.12718786464410736,0.015169194865810968,0.012835472578763127,0.2088681446907818,,,0.6376896149358227,0.052508751458576426,0.07759626604434072,
Tuscaloosa County,Northside High School,*,*,*,*,*,*,23,2022,478.0,139.0,,368.0,,,,110.0,,0.2907949790794979,,0.7698744769874477,,,,0.2301255230125523,,,,,,,,0.04811715481171548,
Walker County,Oakman Middle School,*,31,*,*,591,16,*,2022,646.0,373.0,,457.0,,,,189.0,,0.5773993808049536,,0.7074303405572755,,,,0.29256965944272445,,,0.047987616099071206,,,0.9148606811145511,0.02476780185758514,,
Calhoun County,Saks High School,*,153,*,*,124,*,38,2022,320.0,209.0,,280.0,,,,40.0,,0.653125,,0.875,,,,0.125,,,0.478125,,,0.3875,,0.11875,
St Clair County,SCC Virtual Preparatory Academy,*,62,*,*,487,18,27,2022,599.0,327.0,,448.0,,,,151.0,,0.5459098497495827,,0.7479131886477463,,,,0.25208681135225375,,,0.10350584307178631,,,0.8130217028380634,0.03005008347245409,0.045075125208681135,
Baldwin County,Summerdale School,*,17,*,*,320,61,150,2022,552.0,362.0,,447.0,,,,105.0,87.0,0.6557971014492754,,0.8097826086956522,,,,0.19021739130434784,0.15760869565217392,,0.030797101449275364,,,0.5797101449275363,0.1105072463768116,0.2717391304347826,
Talladega County,Sycamore School,*,88,*,*,117,12,*,2022,223.0,172.0,,179.0,,,,44.0,,0.7713004484304933,,0.8026905829596412,,,,0.19730941704035873,,,0.39461883408071746,,,0.5246636771300448,0.053811659192825115,,
Shelby County,Vincent Middle High School,*,105,*,*,298,16,24,2022,444.0,242.0,,363.0,,,16.0,81.0,,0.545045045045045,,0.8175675675675675,,,0.036036036036036036,0.18243243243243243,,,0.23648648648648649,,,0.6711711711711712,0.036036036036036036,0.05405405405405406,
Cullman County,West Point High School,*,*,*,*,475,14,53,2022,547.0,170.0,,427.0,,,,120.0,,0.31078610603290674,,0.7806215722120659,,,,0.21937842778793418,,,,,,0.8683729433272395,0.025594149908592323,0.09689213893967093,
Etowah County,Whitesboro Elementary School,*,*,*,*,*,*,*,2022,321.0,138.0,,247.0,,,,74.0,,0.42990654205607476,,0.7694704049844237,,,,0.23052959501557632,,,,,,,,,
Cullman County,West Point Elementary School,*,*,*,*,467,14,32,2022,516.0,267.0,,408.0,,,,108.0,11.0,0.5174418604651163,,0.7906976744186046,,,,0.20930232558139536,0.02131782945736434,,,,,0.9050387596899225,0.027131782945736434,0.06201550387596899,
Tuscaloosa County,Northside Middle School,*,*,*,*,*,*,21,2022,407.0,115.0,,312.0,,,,95.0,,0.28255528255528256,,0.7665847665847666,,,,0.2334152334152334,,,,,,,,0.051597051597051594,
Cullman County,West Point Middle School,*,*,*,*,367,12,36,2022,419.0,202.0,,335.0,,,,84.0,13.0,0.4821002386634845,,0.7995226730310262,,,,0.20047732696897375,0.031026252983293555,,,,,0.8758949880668258,0.028639618138424822,0.08591885441527446,
Tuscaloosa County,Duncanville Middle School,*,139,*,*,275,*,42,2022,464.0,186.0,,372.0,,,,92.0,16.0,0.40086206896551724,,0.8017241379310345,,,,0.19827586206896552,0.034482758620689655,,0.2995689655172414,,,0.5926724137931034,,0.09051724137931035,
Cullman County,West Point Intermediate School,*,*,*,*,*,*,20,2022,250.0,126.0,,192.0,,,,58.0,,0.504,,0.768,,,,0.232,,,,,,,,0.08,
Talladega County,Lincoln Elementary School,*,224,*,*,551,29,31,2022,838.0,530.0,,701.0,,,,137.0,,0.6324582338902148,,0.8365155131264916,,,,0.16348448687350836,,,0.26730310262529833,,,0.6575178997613366,0.034606205250596656,0.03699284009546539,
Tuscaloosa County,Lloyd Wood Education Center,*,100,*,*,148,*,14,2022,269.0,94.0,,79.0,,,,190.0,,0.34944237918215615,,0.2936802973977695,,,,0.7063197026022305,,,0.37174721189591076,,,0.550185873605948,,0.05204460966542751,
Calhoun County,Saks Middle School,*,159,*,*,121,*,36,2022,320.0,230.0,,256.0,,,18.0,64.0,17.0,0.71875,,0.8,,,0.05625,0.2,0.053125,,0.496875,,,0.378125,,0.1125,
Tuscaloosa County,Sipsey Valley High School,*,93,*,*,318,*,46,2022,462.0,136.0,,347.0,,,,115.0,14.0,0.2943722943722944,,0.7510822510822511,,,,0.24891774891774893,0.030303030303030304,,0.2012987012987013,,,0.6883116883116883,,0.09956709956709957,
Tuscaloosa County,Sipsey Valley Middle School,*,98,*,*,401,*,39,2022,545.0,205.0,,405.0,,,,140.0,18.0,0.3761467889908257,,0.7431192660550459,,,,0.25688073394495414,0.03302752293577982,,0.1798165137614679,,,0.7357798165137615,,0.07155963302752294,
Jefferson County,Chalkville Elementary School,*,710,*,*,31,24,92,2022,858.0,608.0,,708.0,,,,150.0,75.0,0.7086247086247086,,0.8251748251748252,,,,0.17482517482517482,0.08741258741258741,,0.8275058275058275,,,0.03613053613053613,0.027972027972027972,0.10722610722610723,
Montgomery County,Chisholm Elementary School,*,367,*,*,*,*,130,2022,516.0,407.0,,456.0,,,,60.0,123.0,0.7887596899224806,,0.8837209302325582,,,,0.11627906976744186,0.23837209302325582,,0.7112403100775194,,,,,0.25193798449612403,
Tuscaloosa County,Collins-Riverside Middle School,*,173,*,*,79,*,83,2022,348.0,242.0,,278.0,,,,70.0,62.0,0.6954022988505747,,0.7988505747126436,,,,0.20114942528735633,0.1781609195402299,,0.49712643678160917,,,0.22701149425287356,,0.23850574712643677,
Huntsville City,Huntsville Junior High School,*,181,*,*,197,16,52,2022,452.0,193.0,,367.0,,,,85.0,26.0,0.4269911504424779,,0.8119469026548672,,,,0.18805309734513273,0.05752212389380531,,0.4004424778761062,,,0.4358407079646018,0.035398230088495575,0.11504424778761062,
Talladega County,Lincoln High School,*,158,*,*,359,*,16,2022,548.0,299.0,,449.0,,,,99.0,,0.5456204379562044,,0.8193430656934306,,,,0.18065693430656934,,,0.28832116788321166,,,0.6551094890510949,,0.029197080291970802,
Walker County,Oakman High School,*,17,*,*,280,*,*,2022,309.0,160.0,,239.0,,,,70.0,,0.517799352750809,,0.7734627831715211,,,,0.22653721682847897,,,0.05501618122977346,,,0.9061488673139159,,,
Madison County,Owens Cross Roads School,*,46,27,*,227,*,15,2022,323.0,167.0,,267.0,,,,56.0,,0.5170278637770898,,0.826625386996904,,,,0.17337461300309598,,,0.14241486068111456,0.08359133126934984,,0.7027863777089783,,0.04643962848297214,
Baldwin County,Swift Elementary School,*,*,*,*,54,11,33,2022,102.0,86.0,,80.0,,,,22.0,20.0,0.8431372549019608,,0.7843137254901961,,,,0.21568627450980393,0.19607843137254902,,,,,0.5294117647058824,0.10784313725490197,0.3235294117647059,
Morgan County,Union Hill School,*,*,*,*,370,*,82,2022,470.0,242.0,,402.0,,,,68.0,54.0,0.5148936170212766,,0.8553191489361702,,,,0.14468085106382977,0.1148936170212766,,,,,0.7872340425531915,,0.17446808510638298,
DeKalb County,Valley Head High School,*,*,46,*,288,*,124,2022,461.0,326.0,,362.0,16.0,,,99.0,70.0,0.7071583514099783,,0.7852494577006508,0.03470715835140998,,,0.21475054229934923,0.15184381778741865,,,0.09978308026030369,,0.6247288503253796,,0.26898047722342733,
Shelby County,Vincent Elementary School,*,86,*,*,267,16,22,2022,393.0,236.0,,305.0,,,11.0,88.0,,0.6005089058524173,,0.7760814249363868,,,0.027989821882951654,0.22391857506361323,,,0.21882951653944022,,,0.6793893129770993,0.04071246819338423,0.05597964376590331,
Dallas County,William R Martin Middle School,*,142,*,*,68,*,*,2022,222.0,145.0,,175.0,12.0,,,47.0,,0.6531531531531531,,0.7882882882882883,0.05405405405405406,,,0.21171171171171171,,,0.6396396396396397,,,0.3063063063063063,,,
Huntsville City,Jemison High School,*,617,*,*,59,27,116,2022,826.0,484.0,,672.0,,,21.0,154.0,45.0,0.585956416464891,,0.8135593220338984,,,0.025423728813559324,0.1864406779661017,0.05447941888619855,,0.7469733656174334,,,0.07142857142857142,0.03268765133171913,0.14043583535108958,
Talladega County,Stemley Road Elementary School,*,202,*,*,122,*,*,2022,344.0,292.0,,274.0,,,,70.0,,0.8488372093023255,,0.7965116279069767,,,,0.20348837209302326,,,0.5872093023255814,,,0.3546511627906977,,,
Calhoun County,Weaver Elementary School,*,98,*,*,436,14,23,2022,579.0,368.0,,441.0,11.0,,,138.0,,0.6355785837651122,,0.7616580310880829,0.018998272884283247,,,0.23834196891191708,,,0.1692573402417962,,,0.7530224525043178,0.024179620034542316,0.039723661485319514,
Morgan County,West Morgan Elementary School,*,54,*,*,330,*,207,2022,602.0,318.0,,503.0,,,,99.0,133.0,0.5282392026578073,,0.8355481727574751,,,,0.1644518272425249,0.22093023255813954,,0.08970099667774087,,,0.5481727574750831,,0.3438538205980066,
Madison County,Riverton Intermediate School,*,181,38,*,473,36,47,2022,782.0,189.0,,662.0,,,15.0,120.0,20.0,0.24168797953964194,,0.8465473145780051,,,0.01918158567774936,0.1534526854219949,0.02557544757033248,,0.23145780051150894,0.04859335038363171,,0.6048593350383632,0.04603580562659847,0.06010230179028133,
Morgan County,West Morgan Middle School,*,35,*,*,210,*,151,2022,399.0,205.0,,310.0,,,,89.0,83.0,0.5137844611528822,,0.7769423558897243,,,,0.22305764411027568,0.20802005012531327,,0.08771929824561403,,,0.5263157894736842,,0.37844611528822053,
Marshall County,Brindlee Mountain Primary School,*,*,*,*,*,*,13,2022,249.0,134.0,,198.0,24.0,,,51.0,,0.5381526104417671,,0.7951807228915663,0.0963855421686747,,,0.20481927710843373,,,,,,,,0.05220883534136546,
Jefferson County,Clay Elementary School,*,351,*,*,195,37,54,2022,642.0,346.0,,523.0,,,,119.0,40.0,0.5389408099688473,,0.8146417445482866,,,,0.1853582554517134,0.06230529595015576,,0.5467289719626168,,,0.3037383177570093,0.05763239875389408,0.08411214953271028,
Huntsville City,Jones Valley Elementary School,*,99,*,*,281,27,44,2022,458.0,125.0,,368.0,,,11.0,90.0,24.0,0.27292576419213976,,0.8034934497816594,,,0.024017467248908297,0.1965065502183406,0.05240174672489083,,0.21615720524017468,,,0.6135371179039302,0.05895196506550218,0.09606986899563319,
Walker County,Parrish Elementary/Middle School,*,43,*,*,237,*,*,2022,298.0,232.0,,227.0,,,,71.0,,0.7785234899328859,,0.761744966442953,,,,0.23825503355704697,,,0.14429530201342283,,,0.7953020134228188,,,
Madison County,Riverton Elementary School,*,105,30,*,339,33,23,2022,535.0,110.0,,429.0,,,,106.0,,0.205607476635514,,0.8018691588785046,,,,0.19813084112149532,,,0.19626168224299065,0.056074766355140186,,0.6336448598130842,0.0616822429906542,0.04299065420560748,
Tuscaloosa County,Tuscaloosa County High School,15,446,*,*,823,12,232,2022,1537.0,540.0,,1200.0,,,,337.0,115.0,0.35133376707872477,,0.7807417046193884,,,,0.2192582953806116,0.07482108002602472,0.009759271307742356,0.29017566688353935,,,0.5354586857514639,0.007807417046193884,0.1509433962264151,
Tuscaloosa City,University Place Elementary School,24,418,*,*,45,16,50,2022,555.0,328.0,,435.0,,,,120.0,51.0,0.590990990990991,,0.7837837837837838,,,,0.21621621621621623,0.0918918918918919,0.043243243243243246,0.7531531531531531,,,0.08108108108108109,0.02882882882882883,0.09009009009009009,
Calhoun County,Weaver High School,*,92,*,*,366,*,22,2022,496.0,287.0,,407.0,,,,89.0,,0.5786290322580645,,0.8205645161290323,,,,0.17943548387096775,,,0.18548387096774194,,,0.7379032258064516,,0.04435483870967742,
Morgan County,West Morgan High School,*,30,*,*,247,*,141,2022,433.0,165.0,,368.0,,,,65.0,30.0,0.3810623556581986,,0.8498845265588915,,,,0.15011547344110854,0.06928406466512702,,0.06928406466512702,,,0.5704387990762124,,0.325635103926097,
Shelby County,Wilsonville Elementary School,*,*,*,*,178,11,13,2022,211.0,97.0,,163.0,24.0,,,48.0,,0.4597156398104265,,0.7725118483412322,0.11374407582938388,,,0.22748815165876776,,,,,,0.8436018957345972,0.052132701421800945,0.061611374407582936,
Talladega County,Winterboro High School,*,159,*,*,179,*,*,2022,353.0,264.0,,276.0,,,,77.0,,0.7478753541076487,,0.7818696883852692,,,,0.21813031161473087,,,0.45042492917847027,,,0.5070821529745042,,,
Baldwin County,Baldwin County Elementary Virtual School,*,41,*,*,199,22,19,2022,290.0,124.0,,228.0,,,,62.0,11.0,0.42758620689655175,,0.7862068965517242,,,,0.21379310344827587,0.03793103448275862,,0.1413793103448276,,,0.6862068965517242,0.07586206896551724,0.06551724137931035,
Baldwin County,Baldwin County Virtual School,*,25,*,*,246,14,11,2022,302.0,68.0,,254.0,,,,48.0,,0.2251655629139073,,0.8410596026490066,,,,0.15894039735099338,,,0.08278145695364239,,,0.8145695364238411,0.046357615894039736,0.03642384105960265,
Jefferson County,Clay-Chalkville High School,*,1043,*,*,146,19,110,2022,1330.0,771.0,,1061.0,14.0,,16.0,269.0,34.0,0.5796992481203007,,0.7977443609022556,0.010526315789473684,,0.012030075187969926,0.20225563909774436,0.02556390977443609,,0.7842105263157895,,,0.10977443609022557,0.014285714285714285,0.08270676691729323,
Madison County,Legacy Elementary School,14,158,22,*,368,37,62,2022,667.0,137.0,,554.0,,,,113.0,30.0,0.20539730134932535,,0.8305847076461769,,,,0.16941529235382308,0.044977511244377814,0.020989505247376312,0.2368815592203898,0.03298350824587706,,0.5517241379310345,0.05547226386806597,0.09295352323838081,
Tuscaloosa City,Verner Elementary School,22,124,*,*,418,*,31,2022,600.0,82.0,,489.0,,,,111.0,25.0,0.13666666666666666,,0.815,,,,0.185,0.041666666666666664,0.03666666666666667,0.20666666666666667,,,0.6966666666666667,,0.051666666666666666,
Mobile County,Citronelle High School,*,168,117,*,353,38,26,2022,703.0,306.0,,566.0,,,16.0,137.0,,0.4352773826458037,,0.8051209103840683,,,0.02275960170697013,0.19487908961593173,,,0.23897581792318634,0.16642958748221906,,0.5021337126600285,0.05405405405405406,0.03698435277382646,
Jefferson County,Clay-Chalkville Middle School,*,844,*,*,106,*,79,2022,1046.0,699.0,,846.0,15.0,,,200.0,53.0,0.6682600382409177,,0.8087954110898662,0.014340344168260038,,,0.19120458891013384,0.05066921606118547,,0.8068833652007649,,,0.10133843212237094,,0.07552581261950286,
Huntsville City,Lakewood Elementary School,*,346,*,*,25,28,72,2022,471.0,347.0,,395.0,11.0,,,76.0,43.0,0.7367303609341825,,0.8386411889596603,0.02335456475583864,,,0.1613588110403397,0.09129511677282377,,0.7346072186836518,,,0.05307855626326964,0.059447983014861996,0.15286624203821655,
Gadsden City,Mitchell Elementary School,*,60,*,*,177,14,16,2022,269.0,144.0,,215.0,,,,54.0,,0.5353159851301115,,0.7992565055762082,,,,0.20074349442379183,,,0.22304832713754646,,,0.6579925650557621,0.05204460966542751,0.05947955390334572,
Madison County,Sparkman High School,46,596,43,*,814,63,131,2022,1697.0,447.0,,1430.0,,,39.0,267.0,26.0,0.26340601060695346,,0.8426635238656452,,,0.022981732469063054,0.15733647613435475,0.015321154979375369,0.027106658809664112,0.3512080141426046,0.025338833235120803,,0.47967000589275194,0.037124337065409546,0.07719505008839128,
Tuscaloosa County,Vance Elementary School,*,99,*,*,319,*,68,2022,497.0,224.0,,380.0,,,,117.0,48.0,0.4507042253521127,,0.7645875251509054,,,,0.23541247484909456,0.096579476861167,,0.19919517102615694,,,0.641851106639839,,0.13682092555331993,
Madison County,Sparkman Ninth Grade School,11,211,21,*,315,32,55,2022,647.0,208.0,,539.0,,,13.0,108.0,,0.321483771251932,,0.8330757341576507,,,0.02009273570324575,0.16692426584234932,,0.017001545595054096,0.3261205564142195,0.03245749613601236,,0.4868624420401855,0.04945904173106646,0.08500772797527048,
Mobile County,Continuous Learning Center,*,93,*,*,30,*,*,2022,129.0,101.0,13.0,71.0,,,,58.0,,0.7829457364341085,0.10077519379844961,0.5503875968992248,,,,0.4496124031007752,,,0.7209302325581395,,,0.23255813953488372,,,
Madison County,Sparkman Middle School,*,343,28,*,336,42,79,2022,834.0,414.0,,678.0,,,11.0,156.0,27.0,0.49640287769784175,,0.8129496402877698,,,0.013189448441247002,0.18705035971223022,0.03237410071942446,,0.41127098321342925,0.03357314148681055,,0.4028776978417266,0.050359712230215826,0.09472422062350119,
Tuscaloosa City,Woodland Forrest Elementary School,15,413,*,*,80,*,*,2022,526.0,221.0,,456.0,,,,70.0,43.0,0.42015209125475284,,0.8669201520912547,,,,0.13307984790874525,0.0817490494296578,0.028517110266159697,0.785171102661597,,,0.1520912547528517,,,
Albertville City,Albertville Elementary School,*,48,*,*,300,21,494,2022,873.0,444.0,,746.0,15.0,57.0,20.0,127.0,261.0,0.5085910652920962,,0.854524627720504,0.01718213058419244,0.06529209621993128,0.022909507445589918,0.145475372279496,0.29896907216494845,,0.054982817869415807,,,0.3436426116838488,0.024054982817869417,0.565864833906071,
Shelby County,Chelsea Park Elementary School,*,109,*,*,684,24,56,2022,888.0,166.0,,770.0,,,25.0,118.0,17.0,0.18693693693693694,,0.8671171171171171,,,0.028153153153153154,0.13288288288288289,0.019144144144144143,,0.12274774774774774,,,0.7702702702702703,0.02702702702702703,0.06306306306306306,
Jefferson County,Concord Elementary School,*,57,*,*,253,*,72,2022,389.0,177.0,,329.0,,,,60.0,54.0,0.455012853470437,,0.8457583547557841,,,,0.15424164524421594,0.13881748071979436,,0.14652956298200515,,,0.6503856041131105,,0.18508997429305912,
Montgomery County,Dalraida Elementary School,*,383,*,*,123,18,105,2022,636.0,389.0,,560.0,,,11.0,76.0,97.0,0.6116352201257862,,0.8805031446540881,,,0.01729559748427673,0.11949685534591195,0.15251572327044025,,0.6022012578616353,,,0.19339622641509435,0.02830188679245283,0.1650943396226415,
Tuscaloosa County,Faucett-Vestavia Elementary School,*,105,*,*,212,*,29,2022,359.0,157.0,,275.0,,,,84.0,22.0,0.4373259052924791,,0.766016713091922,,,,0.233983286908078,0.06128133704735376,,0.2924791086350975,,,0.5905292479108635,,0.0807799442896936,
Huntsville City,Lee High School,*,457,*,*,142,39,88,2022,737.0,338.0,12.0,624.0,,,16.0,113.0,29.0,0.45861601085481685,0.016282225237449117,0.8466757123473542,,,0.021709633649932156,0.15332428765264586,0.03934871099050204,,0.6200814111261872,,,0.1926729986431479,0.052917232021709636,0.11940298507462686,
Mobile County,W H Council Traditional School,23,452,*,*,137,22,*,2022,643.0,220.0,,605.0,,,26.0,38.0,,0.3421461897356143,,0.9409020217729394,,,0.04043545878693624,0.05909797822706065,,0.03576982892690513,0.702954898911353,,,0.2130637636080871,0.03421461897356143,,
